start...

30sec at max output speed at 921600 baudrate
~2930hz ~341µs for every measure

CNT_?ms;PITCH;ROLL;YAW;
3262;-6.357;0.291;-2.313;
3263;-6.357;0.291;-2.313;
3264;-6.357;0.291;-2.313;
3265;-6.357;0.291;-2.313;
3266;-6.357;0.291;-2.313;
3267;-6.357;0.291;-2.313;
3268;-6.357;0.291;-2.313;
3269;-6.357;0.291;-2.313;
3270;-6.397;0.302;-2.331;
3271;-6.397;0.302;-2.331;
3272;-6.397;0.302;-2.331;
3273;-6.397;0.302;-2.331;
3274;-6.397;0.302;-2.331;
3275;-6.397;0.302;-2.331;
3276;-6.397;0.302;-2.331;
3277;-6.397;0.302;-2.331;
3278;-6.397;0.302;-2.331;
3279;-6.397;0.302;-2.331;
3280;-6.397;0.302;-2.331;
3281;-6.397;0.302;-2.331;
3282;-6.397;0.302;-2.331;
3283;-6.397;0.302;-2.331;
3284;-6.397;0.302;-2.331;
3285;-6.397;0.302;-2.331;
3286;-6.397;0.302;-2.331;
3287;-6.397;0.302;-2.331;
3288;-6.397;0.302;-2.331;
3289;-6.397;0.302;-2.331;
3290;-6.397;0.302;-2.331;
3291;-6.397;0.302;-2.331;
3292;-6.397;0.302;-2.331;
3293;-6.397;0.302;-2.331;
3294;-6.397;0.302;-2.331;
3295;-6.397;0.302;-2.331;
3296;-6.397;0.302;-2.331;
3297;-6.397;0.302;-2.331;
3298;-6.397;0.302;-2.331;
3299;-6.79.234;0.396;-2.739;
4131;-7.234;0.396;-2.739;
4132;-7.234;0.396;-2.739;
4133;-7.234;0.396;-2.739;
4134;-7.234;0.396;-2.739;
4135;-7.234;0.396;-2.739;
4136;-7.234;0.396;-2.739;
4137;-7.234;0.396;-2.739;
4138;-7.234;0.396;-2.739;
4139;-7.234;0.396;-2.739;
4140;-7.234;0.396;-2.739;
4141;-7.234;0.396;-2.739;
4142;-7.234;0.396;-2.739;
4143;-7.234;0.396;-2.739;
4144;-7.234;0.396;-2.739;
4145;-7.234;0.396;-2.739;
4146;-7.234;0.396;-2.739;
4147;-7.234;0.396;-2.739;
4148;-7.234;0.396;-2.739;
4149;-7.234;0.396;-2.739;
4150;-7.234;0.396;-2.739;
4151;-7.234;0.396;-2.739;
4152;-7.234;0.396;-2.739;
4153;-7.234;0.396;-2.739;
4154;-7.234;0.396;-2.739;
4155;-7.234;0.396;-2.739;
4156;-7.234;0.396;-2.739;
4157;-7.277;0.396;-2.756;
4158;-7.277;0.396;-2.756;
4159;-7.277;0.396;-2.756;
4160;-7.277;0.396;-2.756;
4161;-7.277;0.396;-2.756;
4162;-7.277;0.396;-2.756;
4163;-7.277;0.396;-2.756;
4164;-7.277;0.396;-2.756;
4165;-7.277;0.396;-2.756;
4166;-7.277;0.396;-2.756;
4167;-7.277;0.396;-2.756;
4168;-7.277;0.396;-2.756;
4169;-7.277;0.396;-2.756;
4170;-7.277;0.396;-2.756;
4171;-7.277;0.396;-2.756;
4172;-7.277;0.396;-2.756;
4173;-7.277;0.396;-2.756;
4174;-7.277;0.396;-2.756;
4175;-7.277;0.396;-2.756;
4176;-7.277;0.396;-2.756;
4177;-7.277;0.396;-2.756;
4178;-7.277;0.396;-2.756;
4179;-7.277;0.396;-2.756;
4180;-7.277;0.396;-2.756;
4181;-7.277;0.396;-2.756;
4182;-7.277;0.396;-2.756;
4183;-7.277;0.396;-2.756;
4184;-7.277;0.396;-2.756;
4185;-7.277;0.396;-2.756;
4186;-7.277;0.396;-2.756;
4187;-7.277;0.396;-2.756;
4188;-7.277;0.396;-2.756;
4189;-7.277;0.396;-2.756;
4190;-7.305;0.412;-2.772;
4191;-7.305;0.412;-2.772;
4192;-7.305;0.412;-2.772;
4193;-7.305;0.412;-2.772;
4194;-7.305;0.412;-2.772;
4195;-7.305;0.412;-2.772;
4196;-7.305;0.412;-2.772;
4197;-7.305;0.412;-2.772;
4198;-7.305;0.412;-2.772;
4199;-7.305;0.412;-2.772;
4200;-7.305;0.412;-2.772;
4201;-7.305;0.412;-2.772;
4202;-7.305;0.412;-2.772;
4203;-7.305;0.412;-2.772;
4204;-7.305;0.412;-2.772;
4205;-7.305;0.412;-2.772;
4206;-7.305;0.412;-2.772;
4207;-7.305;0.412;-2.772;
4208;-7.305;0.412;-2.772;
4209;-7.305;0.412;-2.772;
4210;-7.305;0.412;-2.772;
4211;-7.305;0.412;-2.772;
4212;-7.305;0.412;-2.772;
4213;-7.305;0.412;-2.772;
4214;-7.305;0.412;-2.772;
4215;-7.305;0.412;-2.772;
4216;-7.305;0.412;-2.772;
4217;-7.305;0.412;-2.772;
4218;-7.305;0.412;-2.772;
4219;-7.305;0.412;-2.772;
4220;-7.305;0.412;-2.772;
4221;-7.305;0.412;-2.772;
4222;-7.305;0.412;-2.772;
4223;-7.328;0.403;-2.786;
4224;-7.328;0.403;-2.786;
4225;-7.328;0.403;-2.786;
4226;-7.328;0.403;-2.786;
4227;-7.328;0.403;-2.786;
4228;-7.328;0.403;-2.786;
4229;-7.328;0.403;-2.786;
4230;-7.328;0.403;-2.786;
4231;-7.328;0.403;-2.786;
4232;-7.328;0.403;-2.786;
4233;-7.328;0.403;-2.786;
4234;-7.328;0.403;-2.786;
4235;-7.328;0.403;-2.786;
4236;-7.328;0.403;-2.786;
4237;-7.328;0.403;-2.786;
4238;-7.328;0.403;-2.786;
4239;-7.328;0.403;-2.786;
4240;-7.328;0.403;-2.786;
4241;-7.328;0.403;-2.786;
4242;-7.328;0.403;-2.786;
4243;-7.328;0.403;-2.786;
4244;-7.328;0.403;-2.786;
4245;-7.328;0.403;-2.786;
4246;-7.328;0.403;-2.786;
4247;-7.328;0.403;-2.786;
4248;-7.328;0.403;-2.786;
4249;-7.328;0.403;-2.786;
4250;-7.328;0.403;-2.786;
4251;-7.328;0.403;-2.786;
4252;-7.328;0.403;-2.786;
4253;-7.328;0.403;-2.786;
4254;-7.328;0.403;-2.786;
4255;-7.328;0.403;-2.786;
4256;-7.344;0.416;-2.802;
4257;-7.344;0.416;-2.802;
4258;-7.344;0.416;-2.802;
4259;-7.344;0.416;-2.802;
4260;-7.344;0.416;-2.802;
4261;-7.344;0.416;-2.802;
4262;-7.344;0.416;-2.802;
4263;-7.344;0.416;-2.802;
4264;-7.344;0.416;-2.802;
4265;-7.344;0.416;-2.802;
4266;-7.344;0.416;-2.802;
4267;-7.344;0.416;-2.802;
4268;-7.344;0.416;-2.802;
4269;-7.344;0.416;-2.802;
4270;-7.344;0.416;-2.802;
4271;-7.344;0.416;-2.802;
4272;-7.344;0.416;-2.802;
4273;-7.344;0.416;-2.802;
4274;-7.344;0.416;-2.802;
4275;-7.344;0.416;-2.802;
4276;-7.344;0.416;-2.802;
4277;-7.344;0.416;-2.802;
4278;-7.344;0.416;-2.802;
4279;-7.344;0.416;-2.802;
4280;-7.344;0.416;-2.802;
4281;-7.344;0.416;-2.802;
4282;-7.344;0.416;-2.802;
4283;-7.344;0.416;-2.802;
4284;-7.344;0.416;-2.802;
4285;-7.344;0.416;-2.802;
4286;-7.344;0.416;-2.802;
4287;-7.344;0.416;-2.802;
4288;-7.344;0.416;-2.802;
4289;-7.406;0.410;-2.818;
4290;-7.406;0.410;-2.818;
4291;-7.406;0.410;-2.818;
4292;-7.406;0.410;-2.818;
4293;-7.406;0.410;-2.818;
4294;-7.406;0.410;-2.818;
4295;-7.406;0.410;-2.818;
4296;-7.406;0.410;-2.818;
4297;-7.406;0.410;-2.818;
4298;-7.406;0.410;-2.818;
4299;-7.406;0.410;-2.818;
4300;-7.406;0.410;-2.818;
4301;-7.406;0.410;-2.818;
4302;-7.406;0.410;-2.818;
4303;-7.406;0.410;-2.818;
4304;-7.406;0.410;-2.818;
4305;-7.406;0.410;-2.818;
4306;-7.406;0.410;-2.818;
4307;-7.406;0.410;-2.818;
4308;-7.406;0.410;-2.818;
4309;-7.406;0.410;-2.818;
4310;-7.406;0.410;-2.818;
4311;-7.406;0.410;-2.818;
4312;-7.406;0.410;-2.818;
4313;-7.406;0.410;-2.818;
4314;-7.406;0.410;-2.818;
4315;-7.406;0.410;-2.818;
4316;-7.406;0.410;
25117;-8.189;0.507;-3.217;
5118;-8.189;0.507;-3.217;
5119;-82117;
5121;-8.189;0.507;-3.217;
5122;-8.189;0.507;-3.217;
5123;-8.189;0.507;-3.217;
5124;-8.189;0.507;-3.217;
5125;-8.189;0.507;-3.217;
5126;-8.189;0.507;-3.217;
5127;-8.189;0.507;-3.217;
5128;-8.189;0.507;-3.217;
5129;-8.189;0.507;-3.217;
5130;-8.189;0.507;-3.217;
5131;-8.189;0.507;-3.217;
5132;-8.189;0.507;-3.217;
5133;-8.189;0.507;-3.217;
5134;-8.189;0.507;-3.217;
5135;-8.189;0.507;-3.217;
5136;-8.189;0.507;-3.217;
5137;-8.189;0.507;-3.217;
5138;-8.189;0.507;-3.217;
5139;-8.189;0.507;-3.217;
5140;-8.189;0.507;-3.217;
5141;-8.189;0.507;-3.217;
5142;-8.189;0.507;-3.217;
5143;-8.202;0.532;-3.232;
5144;-8.202;0.532;-3.232;
5145;-8.202;0.532;-3.232;
5146;-8.202;0.532;-3.232;
5147;-8.202;0.532;-3.232;
5148;-8.202;0.532;-3.232;
5149;-8.202;0.532;-3.232;
5150;-8.202;0.532;-3.232;
5151;-8.202;0.532;-3.232;
5152;-8.202;0.532;-3.232;
5153;-8.202;0.532;-3.232;
5154;-8.202;0.532;-3.232;
5155;-8.202;0.532;-3.232;
5156;-8.202;0.532;-3.232;
5157;-8.202;0.532;-3.232;
5158;-8.202;0.532;-3.232;
5159;-8.202;0.532;-3.232;
5160;-8.202;0.532;-3.232;
5161;-8.202;0.532;-3.232;
5162;-8.202;0.532;-3.232;
5163;-8.202;0.532;-3.232;
5164;-8.202;0.532;-3.232;
5165;-8.202;0.532;-3.232;
5166;-8.202;0.532;-3.232;
5167;-8.202;0.532;-3.232;
5168;-8.202;0.532;-3.232;
5169;-8.202;0.532;-3.232;
5170;-8.202;0.532;-3.232;
5171;-8.202;0.532;-3.232;
5172;-8.202;0.532;-3.232;
5173;-8.202;0.532;-3.232;
5174;-8.202;0.532;-3.232;
5175;-8.202;0.532;-3.232;
5176;-8.256;0.519;-3.249;
5177;-8.256;0.519;-3.249;
5178;-8.256;0.519;-3.249;
5179;-8.256;0.519;-3.249;
5180;-8.256;0.519;-3.249;
5181;-8.256;0.519;-3.249;
5182;-8.256;0.519;-3.249;
5183;-8.256;0.519;-3.249;
5184;-8.256;0.519;-3.249;
5185;-8.256;0.519;-3.249;
5186;-8.256;0.519;-3.249;
5187;-8.256;0.519;-3.249;
5188;-8.256;0.519;-3.249;
5189;-8.256;0.519;-3.249;
5190;-8.256;0.519;-3.249;
5191;-8.256;0.519;-3.249;
5192;-8.256;0.519;-3.249;
5193;-8.256;0.519;-3.249;
5194;-8.256;0.519;-3.249;
5195;-8.256;0.519;-3.249;
5196;-8.256;0.519;-3.249;
5197;-8.256;0.519;-3.249;
5198;-8.256;0.519;-3.249;
5199;-8.256;0.519;-3.249;
5200;-8.256;0.519;-3.249;
5201;-8.256;0.519;-3.249;
5202;-8.256;0.519;-3.249;
5203;-8.256;0.519;-3.249;
5204;-8.256;0.519;-3.249;
5205;-8.256;0.519;-3.249;
5206;-8.256;0.519;-3.249;
5207;-8.256;0.519;-3.249;
5208;-8.256;0.519;-3.249;
5209;-8.309;0.538;-3.263;
5210;-8.309;0.538;-3.263;
5211;-8.309;0.538;-3.263;
5212;-8.309;0.538;-3.263;
5213;-8.309;0.538;-3.263;
5214;-8.309;0.538;-3.263;
5215;-8.309;0.538;-3.263;
5216;-8.309;0.538;-3.263;
5217;-8.309;0.538;-3.263;
5218;-8.309;0.538;-3.263;
5219;-8.309;0.538;-3.263;
5220;-8.309;0.538;-3.263;
5221;-8.309;0.538;-3.263;
5222;-8.309;0.538;-3.263;
5223;-8.309;0.538;-3.263;
5224;-8.309;0.538;-3.263;
5225;-8.309;0.538;-3.263;
5226;-8.309;0.538;-3.263;
5227;-8.309;0.538;-3.263;
5228;-8.309;0.538;-3.263;
5229;-8.309;0.538;-3.263;
5230;-8.309;0.538;-3.263;
5231;-8.309;0.538;-3.263;
5232;-8.309;0.538;-3.263;
5233;-8.309;0.538;-3.263;
5234;-8.309;0.538;-3.263;
5235;-8.309;0.538;-3.263;
5236;-8.309;0.538;-3.263;
5237;-8.309;0.538;-3.263;
5238;-8.309;0.538;-3.263;
5239;-8.309;0.538;-3.263;
5240;-8.309;0.538;-3.263;
5241;-8.309;0.538;-3.263;
5242;-8.323;0.537;-3.279;
5243;-8.323;0.537;-3.279;
5244;-8.323;0.537;-3.279;
5245;-8.323;0.537;-3.279;
5246;-8.323;0.537;-3.279;
5247;-8.323;0.537;-3.279;
5248;-8.323;0.537;-3.279;
5249;-8.323;0.537;-3.279;
5250;-8.323;0.537;-3.279;
5251;-8.323;0.537;-3.279;
5252;-8.323;0.537;-3.279;
5253;-8.323;0.537;-3.279;
5254;-8.323;0.537;-3.279;
5255;-8.323;0.537;-3.279;
5256;-8.323;0.537;-3.279;
5257;-8.323;0.537;-3.279;
5258;-8.323;0.537;-3.279;
5259;-8.323;0.537;-3.279;
5260;-8.323;0.537;-3.279;
5261;-8.323;0.537;-3.279;
5262;-8.323;0.537;-3.279;
5263;-8.323;0.537;-3.279;
5264;-8.323;0.537;-3.279;
5265;-8.323;0.537;-3.279;
5266;-8.323;0.537;-3.279;
5267;-8.323;0.537;-3.279;
5268;-8.323;0.537;-3.279;
5269;-8.323;0.537;-3.279;
5270;-8.323;0.537;-3.279;
5271;-8.323;0.537;-3.279;
5272;-8.323;0.537;-3.279;
5273;-8.323;0.537;-3.279;
5274;-8.323;0.537;-3.279;
5275;-8.363;0.539;-3.296;
5276;-8.363;0.539;-3.296;
5277;-8.363;0.539;-3.296;
5278;-8.363;0.539;-3.296;
5279;-8.363;0.539;-3.296;
5280;-8.363;0.539;-3.296;
5281;-8.363;0.539;-3.296;
5282;-8.363;0.539;-3.296;
5283;-8.363;0.539;-3.296;
5284;-8.363;0.539;-3.296;
5285;-8.363;0.539;-3.296;
5286;-8.363;0.539;-3.296;
5287;-8.363;0.539;-3.296;
5288;-8.363;0.539;-3.296;
5289;-8.363;0.539;-3.296;
5290;-8.363;0.539;-3.296;
5291;-8.363;0.539;-3.296;
5292;-8.363;0.539;-3.296;
5293;-8.363;0.539;-3.296;
5294;-8.363;0.539;-3.296;
5295;-8.363;0.539;-3.296;
5296;-8.363;0.539;-3.296;
5297;-8.363;0.539;-3.296;
5298;-8.363;0.539;-3.296;
5299;--3.704;
6117;-9.164;0.649;-3.704;
6118;-9.164;0.649;-3.704;
6119;-9.164;0.649;-3.704;
6120;-9.164;0.649;-3.704;
6121;-9.164;0.649;-3.704;
6122;-9.164;0.649;-3.704;
6123;-9.164;0.649;-3.704;
6124;-9.164;0.649;-3.704;
6125;-9.164;0.649;-3.704;
6126;-9.164;0.649;-3.704;
6127;-9.164;0.649;-3.704;
6128;-9.164;0.649;-3.704;
6129;-9.189;0.632;-3.719;
6130;-9.189;0.632;-3.719;
6131;-9.189;0.632;-3.719;
6132;-9.189;0.632;-3.719;
6133;-9.189;0.632;-3.719;
6134;-9.189;0.632;-3.719;
6135;-9.189;0.632;-3.719;
6136;-9.189;0.632;-3.719;
6137;-9.189;0.632;-3.719;
6138;-9.189;0.632;-3.719;
6139;-9.189;0.632;-3.719;
6140;-9.189;0.632;-3.719;
6141;-9.189;0.632;-3.719;
6142;-9.189;0.632;-3.719;
6143;-9.189;0.632;-3.719;
6144;-9.189;0.632;-3.719;
6145;-9.189;0.632;-3.719;
6146;-9.189;0.632;-3.719;
6147;-9.189;0.632;-3.719;
6148;-9.189;0.632;-3.719;
6149;-9.189;0.632;-3.719;
6150;-9.189;0.632;-3.719;
6151;-9.189;0.632;-3.719;
6152;-9.189;0.632;-3.719;
6153;-9.189;0.632;-3.719;
6154;-9.189;0.632;-3.719;
6155;-9.189;0.632;-3.719;
6156;-9.189;0.632;-3.719;
6157;-9.189;0.632;-3.719;
6158;-9.189;0.632;-3.719;
6159;-9.189;0.632;-3.719;
6160;-9.189;0.632;-3.719;
6161;-9.189;0.632;-3.719;
6162;-9.228;0.635;-3.734;
6163;-9.228;0.635;-3.734;
6164;-9.228;0.635;-3.734;
6165;-9.228;0.635;-3.734;
6166;-9.228;0.635;-3.734;
6167;-9.228;0.635;-3.734;
6168;-9.228;0.635;-3.734;
6169;-9.228;0.635;-3.734;
6170;-9.228;0.635;-3.734;
6171;-9.228;0.635;-3.734;
6172;-9.228;0.635;-3.734;
6173;-9.228;0.635;-3.734;
6174;-9.228;0.635;-3.734;
6175;-9.228;0.635;-3.734;
6176;-9.228;0.635;-3.734;
6177;-9.228;0.635;-3.734;
6178;-9.228;0.635;-3.734;
6179;-9.228;0.635;-3.734;
6180;-9.228;0.635;-3.734;
6181;-9.228;0.635;-3.734;
6182;-9.228;0.635;-3.734;
6183;-9.228;0.635;-3.734;
6184;-9.228;0.635;-3.734;
6185;-9.228;0.635;-3.734;
6186;-9.228;0.635;-3.734;
6187;-9.228;0.635;-3.734;
6188;-9.228;0.635;-3.734;
6189;-9.228;0.635;-3.734;
6190;-9.228;0.635;-3.734;
6191;-9.228;0.635;-3.734;
6192;-9.228;0.635;-3.734;
6193;-9.228;0.635;-3.734;
6194;-9.228;0.635;-3.734;
6195;-9.249;0.639;-3.748;
6196;-9.249;0.639;-3.748;
6197;-9.249;0.639;-3.748;
6198;-9.249;0.639;-3.748;
6199;-9.249;0.639;-3.748;
6200;-9.249;0.639;-3.748;
6201;-9.249;0.639;-3.748;
6202;-9.249;0.639;-3.748;
6203;-9.249;0.639;-3.748;
6204;-9.249;0.639;-3.748;
6205;-9.249;0.639;-3.748;
6206;-9.249;0.639;-3.748;
6207;-9.249;0.639;-3.748;
6208;-9.249;0.639;-3.748;
6209;-9.249;0.639;-3.748;
6210;-9.249;0.639;-3.748;
6211;-9.249;0.639;-3.748;
6212;-9.249;0.639;-3.748;
6213;-9.249;0.639;-3.748;
6214;-9.249;0.639;-3.748;
6215;-9.249;0.639;-3.748;
6216;-9.249;0.639;-3.748;
6217;-9.249;0.639;-3.748;
6218;-9.249;0.639;-3.748;
6219;-9.249;0.639;-3.748;
6220;-9.249;0.639;-3.748;
6221;-9.249;0.639;-3.748;
6222;-9.249;0.639;-3.748;
6223;-9.249;0.639;-3.748;
6224;-9.249;0.639;-3.748;
6225;-9.249;0.639;-3.748;
6226;-9.249;0.639;-3.748;
6227;-9.249;0.639;-3.748;
6228;-9.294;0.656;-3.763;
6229;-9.294;0.656;-3.763;
6230;-9.294;0.656;-3.763;
6231;-9.294;0.656;-3.763;
6232;-9.294;0.656;-3.763;
6233;-9.294;0.656;-3.763;
6234;-9.294;0.656;-3.763;
6235;-9.294;0.656;-3.763;
6236;-9.294;0.656;-3.763;
6237;-9.294;0.656;-3.763;
6238;-9.294;0.656;-3.763;
6239;-9.294;0.656;-3.763;
6240;-9.294;0.656;-3.763;
6241;-9.294;0.656;-3.763;
6242;-9.294;0.656;-3.763;
6243;-9.294;0.656;-3.763;
6244;-9.294;0.656;-3.763;
6245;-9.294;0.656;-3.763;
6246;-9.294;0.656;-3.763;
6247;-9.294;0.656;-3.763;
6248;-9.294;0.656;-3.763;
6249;-9.294;0.656;-3.763;
6250;-9.294;0.656;-3.763;
6251;-9.294;0.656;-3.763;
6252;-9.294;0.656;-3.763;
6253;-9.294;0.656;-3.763;
6254;-9.294;0.656;-3.763;
6255;-9.294;0.656;-3.763;
6256;-9.294;0.656;-3.763;
6257;-9.294;0.656;-3.763;
6258;-9.294;0.656;-3.763;
6259;-9.294;0.656;-3.763;
6260;-9.330;0.652;-3.778;
6261;-9.330;0.652;-3.778;
6262;-9.330;0.652;-3.778;
6263;-9.330;0.652;-3.778;
6264;-9.330;0.652;-3.778;
6265;-9.330;0.652;-3.778;
6266;-9.330;0.652;-3.778;
6267;-9.330;0.652;-3.778;
6268;-9.330;0.652;-3.778;
6269;-9.330;0.652;-3.778;
6270;-9.330;0.652;-3.778;
6271;-9.330;0.652;-3.778;
6272;-9.330;0.652;-3.778;
6273;-9.330;0.652;-3.778;
6274;-9.330;0.652;-3.778;
6275;-9.330;0.652;-3.778;
6276;-9.330;0.652;-3.778;
6277;-9.330;0.652;-3.778;
6278;-9.330;0.652;-3.778;
6279;-9.330;0.652;-3.778;
6280;-9.330;0.652;-3.778;
6281;-9.330;0.652;-3.778;
6282;-9.330;0.652;-3.778;
6283;-9.330;0.652;-3.778;
6284;-9.330;0.652;-3.778;
6285;-9.330;0.652;-3.778;
6286;-9.330;0.652;-3.778;
6287;-9.330;0.652;-3.778;
6288;-9.330;0.652;-3.778;
6289;-9.330;0.652;-3.778;
6290;-9.330;0.652;-3.778;
6291;-9.330;0.652;-3.778;
6292;-9.330;0.652;-3.778;
6293;-9.361;0.657;-3.793;
6294;-9.361;0.657;-3.793;
6295;-9.361;0.657;-3.793;
6296;-9.361;0.657;-3.793;
6297;-9.361;0.657;-3.793;
6298;-9.361;0.657;-3.793;
6299;-9.361;0.657;-3.793;
6300;-9.361;0.657;-3.793;
6301;-9.361;0.657;-3.793;
6302;-9.361;0.657;-3.793;
6303;-9.361;0.657;-3.793;
6304;-9.361;0.657;-3.793;
6305;-9.361;0.657;-3.793;
6306;-9.361;0.657;-3.793;
6307;-9.361;0.657;-3.793;
6308;-9.361;0.657;-3.793;
6309;-9.361;0.657;-3.793;
6310;-9.361;0.657;-3.793;
6311;-9.3179;0.754;-4.203;
7162;-10.179;0.754;-4.203;
7163;-10.179;0.754;-4.203;
7164;-10.179;0.754;-4.203;
7165;-10.179;0.754;-4.203;
7166;-10.179;0
7167;-10.179;0.754;-4.203;
7168;-10.179;0.754;-4.203;
7169;-10.179;0.754;-4.203;
7170;-10.179;0.754;-4.203;
7171;-10.179;0.754;-4.203;
7172;-10.179;0.754;-4.203;
7173;-10.179;0.754;-4.203;
7174;-10.187;0.756;-4.219;
7175;-10.187;0.756;-4.219;
7176;-10.187;0.756;-4.219;
7177;-10.187;0.756;-4.219;
7178;-10.187;0.756;-4.219;
7179;-10.187;0.756;-4.219;
7180;-10.187;0.756;-4.219;
7181;-10.187;0.756;-4.219;
7182;-10.187;0.756;-4.219;
7183;-10.187;0.756;-4.219;
7184;-10.187;0.756;-4.219;
7185;-10.187;0.756;-4.219;
7186;-10.187;0.756;-4.219;
7187;-10.187;0.756;-4.219;
7188;-10.187;0.756;-4.219;
7189;-10.187;0.756;-4.219;
7190;-10.187;0.756;-4.219;
7191;-10.187;0.756;-4.219;
7192;-10.187;0.756;-4.219;
7193;-10.187;0.756;-4.219;
7194;-10.187;0.756;-4.219;
7195;-10.187;0.756;-4.219;
7196;-10.187;0.756;-4.219;
7197;-10.187;0.756;-4.219;
7198;-10.187;0.756;-4.219;
7199;-10.187;0.756;-4.219;
7200;-10.187;0.756;-4.219;
7201;-10.187;0.756;-4.219;
7202;-10.187;0.756;-4.219;
7203;-10.187;0.756;-4.219;
7204;-10.187;0.756;-4.219;
7205;-10.245;0.775;-4.234;
7206;-10.245;0.775;-4.234;
7207;-10.245;0.775;-4.234;
7208;-10.245;0.775;-4.234;
7209;-10.245;0.775;-4.234;
7210;-10.245;0.775;-4.234;
7211;-10.245;0.775;-4.234;
7212;-10.245;0.775;-4.234;
7213;-10.245;0.775;-4.234;
7214;-10.245;0.775;-4.234;
7215;-10.245;0.775;-4.234;
7216;-10.245;0.775;-4.234;
7217;-10.245;0.775;-4.234;
7218;-10.245;0.775;-4.234;
7219;-10.245;0.775;-4.234;
7220;-10.245;0.775;-4.234;
7221;-10.245;0.775;-4.234;
7222;-10.245;0.775;-4.234;
7223;-10.245;0.775;-4.234;
7224;-10.245;0.775;-4.234;
7225;-10.245;0.775;-4.234;
7226;-10.245;0.775;-4.234;
7227;-10.245;0.775;-4.234;
7228;-10.245;0.775;-4.234;
7229;-10.245;0.775;-4.234;
7230;-10.245;0.775;-4.234;
7231;-10.245;0.775;-4.234;
7232;-10.245;0.775;-4.234;
7233;-10.245;0.775;-4.234;
7234;-10.245;0.775;-4.234;
7235;-10.245;0.775;-4.234;
7236;-10.245;0.775;-4.234;
7237;-10.262;0.779;-4.250;
7238;-10.262;0.779;-4.250;
7239;-10.262;0.779;-4.250;
7240;-10.262;0.779;-4.250;
7241;-10.262;0.779;-4.250;
7242;-10.262;0.779;-4.250;
7243;-10.262;0.779;-4.250;
7244;-10.262;0.779;-4.250;
7245;-10.262;0.779;-4.250;
7246;-10.262;0.779;-4.250;
7247;-10.262;0.779;-4.250;
7248;-10.262;0.779;-4.250;
7249;-10.262;0.779;-4.250;
7250;-10.262;0.779;-4.250;
7251;-10.262;0.779;-4.250;
7252;-10.262;0.779;-4.250;
7253;-10.262;0.779;-4.250;
7254;-10.262;0.779;-4.250;
7255;-10.262;0.779;-4.250;
7256;-10.262;0.779;-4.250;
7257;-10.262;0.779;-4.250;
7258;-10.262;0.779;-4.250;
7259;-10.262;0.779;-4.250;
7260;-10.262;0.779;-4.250;
7261;-10.262;0.779;-4.250;
7262;-10.262;0.779;-4.250;
7263;-10.262;0.779;-4.250;
7264;-10.262;0.779;-4.250;
7265;-10.262;0.779;-4.250;
7266;-10.262;0.779;-4.250;
7267;-10.262;0.779;-4.250;
7268;-10.262;0.779;-4.250;
7269;-10.298;0.793;-4.265;
7270;-10.298;0.793;-4.265;
7271;-10.298;0.793;-4.265;
7272;-10.298;0.793;-4.265;
7273;-10.298;0.793;-4.265;
7274;-10.298;0.793;-4.265;
7275;-10.298;0.793;-4.265;
7276;-10.298;0.793;-4.265;
7277;-10.298;0.793;-4.265;
7278;-10.298;0.793;-4.265;
7279;-10.298;0.793;-4.265;
7280;-10.298;0.793;-4.265;
7281;-10.298;0.793;-4.265;
7282;-10.298;0.793;-4.265;
7283;-10.298;0.793;-4.265;
7284;-10.298;0.793;-4.265;
7285;-10.298;0.793;-4.265;
7286;-10.298;0.793;-4.265;
7287;-10.298;0.793;-4.265;
7288;-10.298;0.793;-4.265;
7289;-10.298;0.793;-4.265;
7290;-10.298;0.793;-4.265;
7291;-10.298;0.793;-4.265;
7292;-10.298;0.793;-4.265;
7293;-10.298;0.793;-4.265;
7294;-10.298;0.793;-4.265;
7295;-10.298;0.793;-4.265;
7296;-10.298;0.793;-4.265;
7297;-10.298;0.793;-4.265;
7298;-10.298;0.793;-4.265;
7299;-10.298;0.793;-4.265;
7300;-10.320;0.789;-4.281;
7301;-10.320;0.789;-4.281;
7302;-10.320;0.789;-4.281;
7303;-10.320;0.789;-4.281;
7304;-10.320;0.789;-4.281;
7305;-10.320;0.789;-4.281;
7306;-10.320;0.789;-4.281;
7307;-10.320;0.789;-4.281;
7308;-10.320;0.789;-4.281;
7309;-10.320;0.789;-4.281;
7310;-10.320;0.789;-4.281;
7311;-10.320;0.789;-4.281;
7312;-10.320;0.789;-4.281;
7313;-10.320;0.789;-4.281;
7314;-10.320;0.789;-4.281;
7315;-10.320;0.789;-4.281;
7316;-10.320;0.789;-4.281;
7317;-10.320;0.789;-4.281;
7318;-10.320;0.789;-4.281;
7319;-10.320;0.789;-4.281;
7320;-10.320;0.789;-4.281;
7321;-10.320;0.789;-4.281;
7322;-10.320;0.789;-4.281;
7323;-10.320;0.789;-4.281;
7324;-10.320;0.789;-4.281;
7325;-10.320;0.789;-4.281;
7326;-10.320;0.789;-4.281;
7327;-10.320;0.789;-4.281;
7328;-10.320;0.789;-4.281;
7329;-10.320;0.789;-4.281;
7330;-10.320;0.789;-4.281;
7331;-10.320;0.789;-4.281;
7332;-10.345;0.800;-4.295;
7333;-10.345;0.800;-4.295;
7334;-10.345;0.800;-4.295;
7335;-10.345;0.800;-4.295;
7336;-10.345;0.800;-4.295;
